,0,1,2
1713,22.11.2012,1,40.0785
1714,23.11.2012,1,40.0278
1715,24.11.2012,1,40.136
1716,27.11.2012,1,40.1989
1717,28.11.2012,1,40.1893
1718,29.11.2012,1,40.2339
1719,30.11.2012,1,40.2057
1720,01.12.2012,1,40.0759
1721,04.12.2012,1,40.1769
1722,05.12.2012,1,40.472
1723,06.12.2012,1,40.4127
1724,07.12.2012,1,40.357
1725,08.12.2012,1,40.127
1726,11.12.2012,1,39.8359
1727,12.12.2012,1,39.8313
1728,13.12.2012,1,39.9579
1729,14.12.2012,1,40.0599
1730,15.12.2012,1,40.2182
1731,18.12.2012,1,40.4713
1732,19.12.2012,1,40.8084
1733,20.12.2012,1,40.7393
1734,21.12.2012,1,40.6544
1735,22.12.2012,1,40.5619
1736,25.12.2012,1,40.6251
1737,26.12.2012,1,40.3333
1738,27.12.2012,1,40.3659
1739,28.12.2012,1,40.3505
1740,29.12.2012,1,40.2286
1741,30.12.2012,1,40.2286
1742,10.01.2013,1,39.8096
1743,11.01.2013,1,39.6385
1744,12.01.2013,1,40.1104
1745,15.01.2013,1,40.5009
1746,16.01.2013,1,40.4003
1747,17.01.2013,1,40.3096
1748,18.01.2013,1,40.3472
1749,19.01.2013,1,40.4314
1750,22.01.2013,1,40.3617
1751,23.01.2013,1,40.3194
1752,24.01.2013,1,40.22
1753,25.01.2013,1,40.2036
1754,26.01.2013,1,40.2364
1755,29.01.2013,1,40.4552
1756,30.01.2013,1,40.5414
1757,31.01.2013,1,40.5134
1758,01.02.2013,1,40.7138
1759,02.02.2013,1,40.8674
1760,05.02.2013,1,40.7789
1761,06.02.2013,1,40.6029
1762,07.02.2013,1,40.6435
1763,08.02.2013,1,40.6691
1764,09.02.2013,1,40.4171
1765,12.02.2013,1,40.3618
1766,13.02.2013,1,40.3873
1767,14.02.2013,1,40.428
1768,15.02.2013,1,40.3698
1769,16.02.2013,1,40.2713
1770,19.02.2013,1,40.1969
1771,20.02.2013,1,40.2265
1772,21.02.2013,1,40.3394
1773,22.02.2013,1,40.0748
1774,23.02.2013,1,40.1111
1775,26.02.2013,1,40.081
1776,27.02.2013,1,39.9216
1777,28.02.2013,1,40.042
1778,01.03.2013,1,40.1024
1779,02.03.2013,1,40.0563
1780,05.03.2013,1,40.0293
1781,06.03.2013,1,40.0126
1782,07.03.2013,1,40.0007
1783,08.03.2013,1,39.9732
1784,12.03.2013,1,40.0187
1785,13.03.2013,1,40.0364
1786,14.03.2013,1,40.0631
1787,15.03.2013,1,39.8715
1788,16.03.2013,1,40.0123
1789,19.03.2013,1,39.8491
1790,20.03.2013,1,39.9075
1791,21.03.2013,1,39.8752
1792,22.03.2013,1,39.9746
1793,23.03.2013,1,39.906
1794,26.03.2013,1,40.0845
1795,27.03.2013,1,39.7526
1796,28.03.2013,1,39.6559
1797,29.03.2013,1,39.6627
1798,30.03.2013,1,39.8023
1799,02.04.2013,1,39.8168
1800,03.04.2013,1,40.0113
1801,04.04.2013,1,40.1752
1802,05.04.2013,1,40.7035
1803,06.04.2013,1,40.8413
1804,09.04.2013,1,41.0481
1805,10.04.2013,1,40.6523
1806,11.04.2013,1,40.593
1807,12.04.2013,1,40.3651
1808,13.04.2013,1,40.5132
1809,16.04.2013,1,40.9283
1810,17.04.2013,1,41.1193
1811,18.04.2013,1,41.1544
1812,19.04.2013,1,41.3787
1813,20.04.2013,1,41.1157
1814,23.04.2013,1,41.2352
1815,24.04.2013,1,41.3142
1816,25.04.2013,1,41.0629
1817,26.04.2013,1,40.8498
1818,27.04.2013,1,40.6635
1819,30.04.2013,1,40.8358
1820,01.05.2013,1,40.6264
1821,07.05.2013,1,40.7386
1822,08.05.2013,1,40.645
1823,09.05.2013,1,40.7404
1824,14.05.2013,1,40.7345
1825,15.05.2013,1,40.6768
1826,16.05.2013,1,40.5517
1827,17.05.2013,1,40.4175
1828,18.05.2013,1,40.3747
1829,21.05.2013,1,40.2633
1830,22.05.2013,1,40.1903
1831,23.05.2013,1,40.3372
1832,24.05.2013,1,40.4026
1833,25.05.2013,1,40.514
1834,28.05.2013,1,40.4867
1835,29.05.2013,1,40.5189
1836,30.05.2013,1,40.5666
1837,31.05.2013,1,40.965
1838,01.06.2013,1,41.4486
1839,04.06.2013,1,41.7274
1840,05.06.2013,1,41.6076
1841,06.06.2013,1,41.8447
1842,07.06.2013,1,42.1464
1843,08.06.2013,1,42.7176
1844,11.06.2013,1,42.6426
1845,12.06.2013,1,42.9753
1846,14.06.2013,1,43.2443
1847,15.06.2013,1,42.4442
1848,18.06.2013,1,42.2249
1849,19.06.2013,1,42.5216
1850,20.06.2013,1,43.0409
1851,21.06.2013,1,43.3526
1852,22.06.2013,1,43.3489
1853,25.06.2013,1,43.1018
1854,26.06.2013,1,42.9698
1855,27.06.2013,1,42.9841
1856,28.06.2013,1,42.8349
1857,29.06.2013,1,42.718
1858,02.07.2013,1,42.8025
1859,03.07.2013,1,43.0525
1860,04.07.2013,1,43.0736
1861,05.07.2013,1,43.0954
1862,06.07.2013,1,42.8399
1863,09.07.2013,1,42.7342
1864,10.07.2013,1,42.6389
1865,11.07.2013,1,42.1033
1866,12.07.2013,1,42.6234
1867,13.07.2013,1,42.6643
1868,16.07.2013,1,42.6076
1869,17.07.2013,1,42.5906
1870,18.07.2013,1,42.6232
1871,19.07.2013,1,42.4437
1872,20.07.2013,1,42.592
1873,23.07.2013,1,42.5088
1874,24.07.2013,1,42.6209
1875,25.07.2013,1,42.7229
1876,26.07.2013,1,42.9919
1877,27.07.2013,1,43.3421
1878,30.07.2013,1,43.606
1879,31.07.2013,1,43.609
1880,01.08.2013,1,43.7786
1881,02.08.2013,1,43.727
1882,03.08.2013,1,43.7387
1883,06.08.2013,1,43.6628
1884,07.08.2013,1,43.6574
1885,08.08.2013,1,43.8764
1886,09.08.2013,1,43.9717
1887,10.08.2013,1,43.9806
1888,13.08.2013,1,43.8305
1889,14.08.2013,1,43.9665
1890,15.08.2013,1,43.9845
1891,16.08.2013,1,43.8509
1892,17.08.2013,1,43.9382
1893,20.08.2013,1,43.8628
1894,21.08.2013,1,44.0294
1895,22.08.2013,1,44.2144
1896,23.08.2013,1,44.2765
1897,24.08.2013,1,44.1022
1898,27.08.2013,1,44.0891
1899,28.08.2013,1,44.2714
1900,29.08.2013,1,44.3879
1901,30.08.2013,1,44.084
1902,31.08.2013,1,44.0129
1903,03.09.2013,1,43.9561
1904,04.09.2013,1,43.954
1905,05.09.2013,1,44.0742
1906,06.09.2013,1,43.9814
1907,07.09.2013,1,43.8919
1908,10.09.2013,1,43.9014
1909,11.09.2013,1,43.8607
1910,12.09.2013,1,43.6824
1911,13.09.2013,1,43.4748
1912,14.09.2013,1,43.4664
1913,17.09.2013,1,43.1597
1914,18.09.2013,1,43.1457
1915,19.09.2013,1,43.0761
1916,20.09.2013,1,42.7465
1917,21.09.2013,1,42.9501
1918,24.09.2013,1,43.2038
1919,25.09.2013,1,42.9653
1920,26.09.2013,1,43.0251
1921,27.09.2013,1,43.4987
1922,28.09.2013,1,43.6497
1923,01.10.2013,1,43.8143
1924,02.10.2013,1,43.8005
1925,03.10.2013,1,43.6603
1926,04.10.2013,1,43.6932
1927,05.10.2013,1,43.7337
1928,08.10.2013,1,43.8314
1929,09.10.2013,1,43.8225
1930,10.10.2013,1,43.8471
1931,11.10.2013,1,43.6844
1932,12.10.2013,1,43.6039
1933,15.10.2013,1,43.766
1934,16.10.2013,1,43.7645
1935,17.10.2013,1,43.6102
1936,18.10.2013,1,43.5123
1937,19.10.2013,1,43.559
1938,22.10.2013,1,43.6378
1939,23.10.2013,1,43.661
1940,24.10.2013,1,43.7126
1941,25.10.2013,1,43.7249
1942,26.10.2013,1,43.7625
1943,29.10.2013,1,43.9036
1944,30.10.2013,1,44.0323
1945,31.10.2013,1,44.0586
1946,01.11.2013,1,43.9406
1947,02.11.2013,1,43.6179
1948,06.11.2013,1,43.6672
1949,07.11.2013,1,43.822
1950,08.11.2013,1,43.7879
1951,09.11.2013,1,43.6305
1952,12.11.2013,1,43.6563
1953,13.11.2013,1,43.9228
1954,14.11.2013,1,44.1046
1955,15.11.2013,1,44.0201
1956,16.11.2013,1,43.9751
1957,19.11.2013,1,43.9541
1958,20.11.2013,1,44.0624
1959,21.11.2013,1,44.3421
1960,22.11.2013,1,44.33
1961,23.11.2013,1,44.3533
1962,26.11.2013,1,44.3685
1963,27.11.2013,1,44.6392
1964,28.11.2013,1,44.8262
1965,29.11.2013,1,44.9949
1966,30.11.2013,1,45.187
1967,03.12.2013,1,45.0882
1968,04.12.2013,1,45.0417
1969,05.12.2013,1,45.1748
1970,06.12.2013,1,45.1013
1971,07.12.2013,1,45.0116
1972,10.12.2013,1,44.9127
1973,11.12.2013,1,45.0758
1974,12.12.2013,1,45.0418
1975,13.12.2013,1,45.1549
1976,14.12.2013,1,45.1944
1977,17.12.2013,1,45.2135
1978,18.12.2013,1,45.2644
1979,19.12.2013,1,45.3688
1980,20.12.2013,1,45.0628
1981,21.12.2013,1,44.968
1982,24.12.2013,1,45.0863
1983,25.12.2013,1,44.652
1984,26.12.2013,1,44.6438
1985,27.12.2013,1,44.7005
1986,28.12.2013,1,44.8736
1987,31.12.2013,1,44.9699
1988,01.01.2014,1,45.0559
1989,10.01.2014,1,45.0672
1990,11.01.2014,1,45.2069
1991,14.01.2014,1,45.2855
1992,15.01.2014,1,45.4139
1993,16.01.2014,1,45.4878
1994,17.01.2014,1,45.4926
1995,18.01.2014,1,45.5175
1996,21.01.2014,1,45.5424
1997,22.01.2014,1,45.8242
1998,23.01.2014,1,45.9125
1999,24.01.2014,1,46.105
2000,25.01.2014,1,46.8985
2001,28.01.2014,1,47.4962
2002,29.01.2014,1,47.3739
2003,30.01.2014,1,47.2238
2004,31.01.2014,1,48.0951
2005,01.02.2014,1,47.6408
2006,04.02.2014,1,47.5351
2007,05.02.2014,1,47.9535
2008,06.02.2014,1,47.2159
2009,07.02.2014,1,46.9497
2010,08.02.2014,1,47.0205
2011,11.02.2014,1,47.3758
2012,12.02.2014,1,47.5319
2013,13.02.2014,1,47.4154
2014,14.02.2014,1,47.4913
2015,15.02.2014,1,48.2618
2016,18.02.2014,1,48.1188
2017,19.02.2014,1,48.3086
2018,20.02.2014,1,48.973
2019,21.02.2014,1,49.1975
2020,22.02.2014,1,48.9497
2021,25.02.2014,1,48.7959
2022,26.02.2014,1,48.8654
2023,27.02.2014,1,49.1823
2024,28.02.2014,1,49.3454
2025,01.03.2014,1,49.5839
2026,04.03.2014,1,50.1513
2027,05.03.2014,1,49.952
2028,06.03.2014,1,49.5446
2029,07.03.2014,1,49.5925
2030,08.03.2014,1,50.2625
2031,12.03.2014,1,50.4707
2032,13.03.2014,1,50.5593
2033,14.03.2014,1,50.8096
2034,15.03.2014,1,50.7635
2035,18.03.2014,1,50.9442
2036,19.03.2014,1,50.7621
2037,20.03.2014,1,50.4146
2038,21.03.2014,1,49.9628
2039,22.03.2014,1,50.1804
2040,25.03.2014,1,49.9167
2041,26.03.2014,1,49.7042
2042,27.03.2014,1,48.9521
2043,28.03.2014,1,49.0484
2044,29.03.2014,1,49.0519
2045,01.04.2014,1,48.968
2046,02.04.2014,1,48.2596
2047,03.04.2014,1,48.6826
2048,04.04.2014,1,48.8834
2049,05.04.2014,1,48.6435
2050,08.04.2014,1,48.6159
2051,09.04.2014,1,48.86
2052,10.04.2014,1,49.2911
2053,11.04.2014,1,49.2266
2054,12.04.2014,1,49.4994
2055,15.04.2014,1,49.8232
2056,16.04.2014,1,49.6836
2057,17.04.2014,1,49.886
2058,18.04.2014,1,49.7289
2059,19.04.2014,1,49.1041
2060,22.04.2014,1,49.2978
2061,23.04.2014,1,49.2185
2062,24.04.2014,1,49.282
2063,25.04.2014,1,49.3175
2064,26.04.2014,1,49.6969
2065,29.04.2014,1,49.8219
2066,30.04.2014,1,49.5064
2067,01.05.2014,1,49.3188
2068,06.05.2014,1,49.7361
2069,07.05.2014,1,49.507
2070,08.05.2014,1,49.412
2071,09.05.2014,1,48.7642
2072,13.05.2014,1,48.4759
2073,14.05.2014,1,48.0073
2074,15.05.2014,1,47.6173
2075,16.05.2014,1,47.5674
2076,17.05.2014,1,47.6999
2077,20.05.2014,1,47.6416
2078,21.05.2014,1,47.3995
2079,22.05.2014,1,47.3171
2080,23.05.2014,1,46.8507
2081,24.05.2014,1,46.835
2082,27.05.2014,1,46.4266
2083,28.05.2014,1,46.7712
2084,29.05.2014,1,47.0161
2085,30.05.2014,1,47.1145
2086,31.05.2014,1,47.2677
2087,03.06.2014,1,47.5463
2088,04.06.2014,1,47.6296
2089,05.06.2014,1,47.8253
2090,06.06.2014,1,47.4908
2091,07.06.2014,1,47.3211
2092,10.06.2014,1,46.8746
2093,11.06.2014,1,46.7269
2094,12.06.2014,1,46.4764
2095,17.06.2014,1,46.8085
2096,18.06.2014,1,47.2121
2097,19.06.2014,1,47.1715
2098,20.06.2014,1,46.696
2099,21.06.2014,1,46.8821
2100,24.06.2014,1,46.6478
2101,25.06.2014,1,46.2212
2102,26.06.2014,1,46.1576
2103,27.06.2014,1,46.0226
2104,28.06.2014,1,45.8251
2105,01.07.2014,1,46.1827
2106,02.07.2014,1,46.8335
2107,03.07.2014,1,46.8398
2108,04.07.2014,1,46.6863
2109,05.07.2014,1,46.687
2110,08.07.2014,1,46.9448
2111,09.07.2014,1,46.8122
2112,10.07.2014,1,46.4146
2113,11.07.2014,1,46.1649
2114,12.07.2014,1,46.3328
2115,15.07.2014,1,46.6835
2116,16.07.2014,1,46.791
2117,17.07.2014,1,46.6299
2118,18.07.2014,1,47.0702
2119,19.07.2014,1,47.5505
2120,22.07.2014,1,47.5048
2121,23.07.2014,1,47.3758
2122,24.07.2014,1,46.8718
2123,25.07.2014,1,47.1702
2124,26.07.2014,1,47.2206
2125,29.07.2014,1,47.4799
2126,30.07.2014,1,47.8635
2127,31.07.2014,1,47.8958
2128,01.08.2014,1,47.4699
2129,02.08.2014,1,47.8244
2130,05.08.2014,1,47.8671
2131,06.08.2014,1,48.049
2132,07.08.2014,1,48.2432
2133,08.08.2014,1,48.4947
2134,09.08.2014,1,48.7722
2135,12.08.2014,1,48.2856
2136,13.08.2014,1,48.2402
2137,14.08.2014,1,48.411
2138,15.08.2014,1,48.1416
2139,16.08.2014,1,48.1231
2140,19.08.2014,1,48.2398
2141,20.08.2014,1,48.2133
2142,21.08.2014,1,48.1924
2143,22.08.2014,1,48.1686
2144,23.08.2014,1,47.8548
2145,26.08.2014,1,47.6641
2146,27.08.2014,1,47.7282
2147,28.08.2014,1,47.6177
2148,29.08.2014,1,47.952
2149,30.08.2014,1,48.6315
2150,02.09.2014,1,48.9677
2151,03.09.2014,1,49.0193
2152,04.09.2014,1,49.0213
2153,05.09.2014,1,48.3786
2154,06.09.2014,1,47.7806
2155,09.09.2014,1,47.9789
2156,10.09.2014,1,47.7118
2157,11.09.2014,1,48.0636
2158,12.09.2014,1,48.2484
2159,13.09.2014,1,48.6647
2160,16.09.2014,1,49.1958
2161,17.09.2014,1,50.0582
2162,18.09.2014,1,49.6923
2163,19.09.2014,1,49.4592
2164,20.09.2014,1,49.5379
2165,23.09.2014,1,49.6193
2166,24.09.2014,1,49.6912
2167,25.09.2014,1,49.3145
2168,26.09.2014,1,48.8449
2169,27.09.2014,1,49.3386
2170,30.09.2014,1,49.954
2171,01.10.2014,1,49.9817
2172,02.10.2014,1,50.0554
2173,03.10.2014,1,49.9484
2174,04.10.2014,1,50.2021
2175,07.10.2014,1,50.0775
2176,08.10.2014,1,50.2017
2177,09.10.2014,1,50.5091
2178,10.10.2014,1,50.9585
2179,11.10.2014,1,51.0538
2180,14.10.2014,1,51.0798
2181,15.10.2014,1,51.5141
2182,16.10.2014,1,51.7829
2183,17.10.2014,1,52.1504
2184,18.10.2014,1,52.5253
2185,21.10.2014,1,52.1198
2186,22.10.2014,1,52.6468
2187,23.10.2014,1,52.1388
2188,24.10.2014,1,52.4424
2189,25.10.2014,1,52.9065
2190,28.10.2014,1,53.2342
2191,29.10.2014,1,53.8693
2192,30.10.2014,1,54.3393
2193,31.10.2014,1,54.6378
2194,01.11.2014,1,52.7219
2195,06.11.2014,1,55.6234
2196,07.11.2014,1,56.545
2197,08.11.2014,1,59.3153
2198,11.11.2014,1,57.2418
2199,12.11.2014,1,57.0494
2200,13.11.2014,1,57.8575
2201,14.11.2014,1,57.4235
2202,15.11.2014,1,58.9793
2203,18.11.2014,1,59.3081
2204,19.11.2014,1,58.6448
2205,20.11.2014,1,58.909
2206,21.11.2014,1,58.5817
2207,22.11.2014,1,57.4377
2208,25.11.2014,1,55.5336
2209,26.11.2014,1,55.8779
2210,27.11.2014,1,57.9052
2211,28.11.2014,1,59.6215
2212,29.11.2014,1,61.4108
2213,02.12.2014,1,64.4425
2214,03.12.2014,1,63.2414
2215,04.12.2014,1,67.2652
2216,05.12.2014,1,64.8443
2217,06.12.2014,1,65.7168
2218,09.12.2014,1,65.4248
2219,10.12.2014,1,66.8809
2220,11.12.2014,1,67.1989
2221,12.12.2014,1,68.2942
2222,13.12.2014,1,70.5289
2223,16.12.2014,1,72.6642
2224,17.12.2014,1,76.1516
2225,18.12.2014,1,84.589
2226,19.12.2014,1,73.3414
2227,20.12.2014,1,74.5727
2228,23.12.2014,1,69.2503
2229,24.12.2014,1,66.7539
2230,25.12.2014,1,66.4031
2231,26.12.2014,1,64.3177
2232,27.12.2014,1,63.5131
2233,30.12.2014,1,69.059
2234,31.12.2014,1,68.3427
2235,01.01.2015,1,68.3681
2236,13.01.2015,1,74.3551
2237,14.01.2015,1,76.7735
2238,15.01.2015,1,77.9629
2239,16.01.2015,1,76.3352
2240,17.01.2015,1,75.8623
2241,20.01.2015,1,75.174
2242,21.01.2015,1,75.2735
2243,22.01.2015,1,75.8218
2244,23.01.2015,1,75.7724
2245,24.01.2015,1,71.9067
2246,27.01.2015,1,73.5633
2247,28.01.2015,1,76.2922
2248,29.01.2015,1,76.2629
2249,30.01.2015,1,77.569
2250,31.01.2015,1,78.1105
2251,03.02.2015,1,78.79
2252,04.02.2015,1,76.8271
2253,05.02.2015,1,75.0415
2254,06.02.2015,1,77.9356
2255,07.02.2015,1,75.6591
2256,10.02.2015,1,74.5833
2257,11.02.2015,1,74.1382
2258,12.02.2015,1,74.7386
2259,13.02.2015,1,74.8311
2260,14.02.2015,1,74.3675
2261,17.02.2015,1,71.5426
2262,18.02.2015,1,71.3243
2263,19.02.2015,1,71.08
2264,20.02.2015,1,70.9408
2265,21.02.2015,1,70.0315
2266,25.02.2015,1,71.9422
2267,26.02.2015,1,71.1655
2268,27.02.2015,1,68.9797
2269,28.02.2015,1,68.6857
2270,03.03.2015,1,69.5424
2271,04.03.2015,1,69.8487
2272,05.03.2015,1,69.1138
2273,06.03.2015,1,68.3086
2274,07.03.2015,1,66.1012
2275,11.03.2015,1,65.5242
2276,12.03.2015,1,66.9168
2277,13.03.2015,1,64.6232
2278,14.03.2015,1,64.965
2279,17.03.2015,1,65.4063
2280,18.03.2015,1,65.4314
2281,19.03.2015,1,65.0108
2282,20.03.2015,1,64.1446
2283,21.03.2015,1,64.0504
2284,24.03.2015,1,64.1473
2285,25.03.2015,1,64.3425
2286,26.03.2015,1,62.7651
2287,27.03.2015,1,62.0811
2288,28.03.2015,1,62.5655
2289,31.03.2015,1,63.3695
2290,01.04.2015,1,62.0487
2291,02.04.2015,1,62.7476
2292,03.04.2015,1,61.6919
2293,04.04.2015,1,61.7363
2294,07.04.2015,1,62.0377
2295,08.04.2015,1,60.4124
2296,09.04.2015,1,58.7003
2297,10.04.2015,1,56.5251
2298,11.04.2015,1,54.2749
2299,14.04.2015,1,55.5201
2300,15.04.2015,1,54.8387
2301,16.04.2015,1,53.6598
2302,17.04.2015,1,52.9087
2303,18.04.2015,1,54.5163
2304,21.04.2015,1,55.5496
2305,22.04.2015,1,57.5998
2306,23.04.2015,1,57.7226
2307,24.04.2015,1,55.1255
2308,25.04.2015,1,54.659
2309,28.04.2015,1,55.8747
2310,29.04.2015,1,56.9016
2311,30.04.2015,1,56.806
2312,01.05.2015,1,57.1578
2313,06.05.2015,1,57.4093
2314,07.05.2015,1,56.1843
2315,08.05.2015,1,57.2207
2316,09.05.2015,1,56.8971
2317,13.05.2015,1,57.1102
2318,14.05.2015,1,55.7138
2319,15.05.2015,1,57.1383
2320,16.05.2015,1,56.9881
2321,19.05.2015,1,56.103
2322,20.05.2015,1,55.1085
2323,21.05.2015,1,55.2441
2324,22.05.2015,1,55.5714
2325,23.05.2015,1,55.5508
2326,26.05.2015,1,54.7477
2327,27.05.2015,1,54.8412
2328,28.05.2015,1,55.6757
2329,29.05.2015,1,57.1433
2330,30.05.2015,1,58.0145
2331,02.06.2015,1,57.702
2332,03.06.2015,1,58.6037
2333,04.06.2015,1,59.113
2334,05.06.2015,1,61.9471
2335,06.06.2015,1,63.3221
2336,09.06.2015,1,62.5053
2337,10.06.2015,1,63.0721
2338,11.06.2015,1,62.2064
2339,12.06.2015,1,61.4754
2340,16.06.2015,1,62.1045
2341,17.06.2015,1,61.104
2342,18.06.2015,1,60.7452
2343,19.06.2015,1,60.6417
2344,20.06.2015,1,60.913
2345,23.06.2015,1,60.8567
2346,24.06.2015,1,61.0546
2347,25.06.2015,1,60.5852
2348,26.06.2015,1,61.1986
2349,27.06.2015,1,61.4066
2350,30.06.2015,1,61.5206
2351,01.07.2015,1,62.3803
2352,02.07.2015,1,61.6556
2353,03.07.2015,1,61.5661
2354,04.07.2015,1,61.7492
2355,07.07.2015,1,62.4246
2356,08.07.2015,1,63.0441
2357,09.07.2015,1,63.0822
2358,10.07.2015,1,63.043
2359,11.07.2015,1,62.9474
2360,14.07.2015,1,62.9819
2361,15.07.2015,1,62.6239
2362,16.07.2015,1,62.3986
2363,17.07.2015,1,62.1841
2364,18.07.2015,1,61.9183
2365,21.07.2015,1,61.6929
2366,22.07.2015,1,61.7622
2367,23.07.2015,1,62.3948
2368,24.07.2015,1,62.933
2369,25.07.2015,1,63.609
2370,28.07.2015,1,65.083
2371,29.07.2015,1,66.6248
2372,30.07.2015,1,65.9882
2373,31.07.2015,1,64.6478
2374,01.08.2015,1,66.0002
2375,04.08.2015,1,68.577
2376,05.08.2015,1,68.9961
2377,06.08.2015,1,68.1435
2378,07.08.2015,1,69.6314
2379,08.08.2015,1,69.8089
2380,11.08.2015,1,70.754
2381,12.08.2015,1,69.6762
2382,13.08.2015,1,72.2078
2383,14.08.2015,1,71.1475
2384,15.08.2015,1,72.365
2385,18.08.2015,1,72.5712
2386,19.08.2015,1,72.9187
2387,20.08.2015,1,72.7085
2388,21.08.2015,1,74.4738
2389,22.08.2015,1,76.6709
2390,25.08.2015,1,81.1533
2391,26.08.2015,1,80.7248
2392,27.08.2015,1,79.7252
2393,28.08.2015,1,76.3369
2394,29.08.2015,1,75.0469
2395,01.09.2015,1,74.8478
2396,02.09.2015,1,73.8449
2397,03.09.2015,1,75.0901
2398,04.09.2015,1,75.2659
2399,05.09.2015,1,75.4011
2400,08.09.2015,1,76.3692
2401,09.09.2015,1,76.9246
2402,10.09.2015,1,75.5742
2403,11.09.2015,1,76.6951
2404,12.09.2015,1,76.8165
2405,15.09.2015,1,77.1313
2406,16.09.2015,1,75.9013
2407,17.09.2015,1,74.2407
2408,18.09.2015,1,73.9378
2409,19.09.2015,1,74.9726
2410,22.09.2015,1,74.8304
2411,23.09.2015,1,73.9568
2412,24.09.2015,1,73.5367
2413,25.09.2015,1,74.5435
2414,26.09.2015,1,73.1397
2415,29.09.2015,1,73.2684
2416,30.09.2015,1,74.5825
2417,01.10.2015,1,73.776
2418,02.10.2015,1,72.4865
2419,03.10.2015,1,73.6302
2420,06.10.2015,1,73.7951
2421,07.10.2015,1,72.9468
2422,08.10.2015,1,70.4691
2423,09.10.2015,1,70.3052
2424,10.10.2015,1,69.345
2425,13.10.2015,1,69.5499
2426,14.10.2015,1,70.8977
2427,15.10.2015,1,72.0506
2428,16.10.2015,1,71.281
2429,17.10.2015,1,69.771
2430,20.10.2015,1,69.7796
2431,21.10.2015,1,70.529
2432,22.10.2015,1,71.1738
2433,23.10.2015,1,71.0895
2434,24.10.2015,1,68.7903
2435,27.10.2015,1,69.0104
2436,28.10.2015,1,70.2124
2437,29.10.2015,1,72.1479
2438,30.10.2015,1,70.1427
2439,31.10.2015,1,70.7537
2440,03.11.2015,1,70.3961
2441,04.11.2015,1,70.3782
2442,06.11.2015,1,68.8261
2443,07.11.2015,1,69.2555
2444,10.11.2015,1,69.6136
2445,11.11.2015,1,69.2394
2446,12.11.2015,1,69.3797
2447,13.11.2015,1,70.337
2448,14.11.2015,1,71.8184
2449,17.11.2015,1,71.3987
2450,18.11.2015,1,69.7819
2451,19.11.2015,1,69.0021
2452,20.11.2015,1,69.339
2453,21.11.2015,1,69.3886
2454,24.11.2015,1,69.7037
2455,25.11.2015,1,69.8076
2456,26.11.2015,1,69.8987
2457,27.11.2015,1,69.7034
2458,28.11.2015,1,70.3859
2459,01.12.2015,1,70.6478
2460,02.12.2015,1,70.1345
2461,03.12.2015,1,70.8647
2462,04.12.2015,1,71.7404
2463,05.12.2015,1,73.6721
2464,08.12.2015,1,74.4079
2465,09.12.2015,1,75.3111
2466,10.12.2015,1,75.5595
2467,11.12.2015,1,76.0674
2468,12.12.2015,1,75.7472
2469,15.12.2015,1,76.9659
2470,16.12.2015,1,78.2312
2471,17.12.2015,1,77.04
2472,18.12.2015,1,76.6788
2473,19.12.2015,1,77.4052
2474,22.12.2015,1,77.483
2475,23.12.2015,1,77.6145
2476,24.12.2015,1,77.5443
2477,25.12.2015,1,76.0441
2478,26.12.2015,1,77.05
2479,29.12.2015,1,77.6032
2480,30.12.2015,1,79.547
2481,31.12.2015,1,79.6972
2482,01.01.2016,1,79.6395
2483,12.01.2016,1,82.809
2484,13.01.2016,1,83.4372
2485,14.01.2016,1,82.7175
2486,15.01.2016,1,83.1499
2487,16.01.2016,1,83.2951
2488,19.01.2016,1,85.622
2489,20.01.2016,1,85.2988
2490,21.01.2016,1,87.0341
2491,22.01.2016,1,91.1814
2492,23.01.2016,1,87.2266
2493,26.01.2016,1,84.1603
2494,27.01.2016,1,88.8858
2495,28.01.2016,1,85.8459
2496,29.01.2016,1,84.137
2497,30.01.2016,1,81.9077
2498,02.02.2016,1,82.8141
2499,03.02.2016,1,84.9719
2500,04.02.2016,1,86.5115
2501,05.02.2016,1,84.8104
2502,06.02.2016,1,86.5754
2503,09.02.2016,1,85.6543
2504,10.02.2016,1,88.0435
2505,11.02.2016,1,89.2213
2506,12.02.2016,1,89.3439
2507,13.02.2016,1,89.8454
2508,16.02.2016,1,87.1905
2509,17.02.2016,1,85.0894
2510,18.02.2016,1,86.9588
2511,19.02.2016,1,84.0521
2512,20.02.2016,1,84.9187
2513,21.02.2016,1,85.8563
2514,25.02.2016,1,84.0779
2515,26.02.2016,1,84.2155
2516,27.02.2016,1,82.9748
2517,01.03.2016,1,83.1023
2518,02.03.2016,1,80.5333
2519,03.03.2016,1,79.9721
2520,04.03.2016,1,80.21
2521,05.03.2016,1,80.1161
2522,10.03.2016,1,79.4488
2523,11.03.2016,1,77.9817
2524,12.03.2016,1,78.4131
2525,15.03.2016,1,78.1798
2526,16.03.2016,1,78.3285
2527,17.03.2016,1,78.7532
2528,18.03.2016,1,77.1572
2529,19.03.2016,1,77.1992
2530,22.03.2016,1,77.4647
2531,23.03.2016,1,76.14
2532,24.03.2016,1,75.6902
2533,25.03.2016,1,76.929
2534,26.03.2016,1,76.4004
2535,29.03.2016,1,75.6975
2536,30.03.2016,1,76.8611
2537,31.03.2016,1,76.5386
2538,01.04.2016,1,76.9207
2539,02.04.2016,1,76.4266
2540,05.04.2016,1,78.1662
